Passenger_ID,Survived,Class,Name,Gender,Age (Years),Siblings_Spouse_On_Board,Parents_Childern_On_Board,Ticket,Fare (GBP),Cabin,Embarked
826,No,Third,"Flynn, Mr. John",Male,,0,0,368323,6.95,,Queenstown
827,No,Third,"Lam, Mr. Len",Male,,0,0,1601,56.4958,,Southampton
828,Yes,Second,"Mallet, Master. Andre",Male,1,0,2,S.C./PARIS 2079,37.0042,,Cherbourg
829,Yes,Third,"McCormack, Mr. Thomas Joseph",Male,,0,0,367228,7.75,,Queenstown
830,Yes,First,"Stone, Mrs. George Nelson (Martha Evelyn)",Female,62,0,0,113572,80,B28,Queenstown
831,Yes,Third,"Yasbeck, Mrs. Antoni (Selini Alexander)",Female,15,1,0,2659,14.4542,,Cherbourg
832,Yes,Second,"Richards, Master. George Sibley",Male,0.83,1,1,29106,18.75,,Southampton
833,No,Third,"Saad, Mr. Amin",Male,,0,0,2671,7.2292,,Cherbourg
834,No,Third,"Augustsson, Mr. Albert",Male,23,0,0,347468,7.8542,,Southampton
835,No,Third,"Allum, Mr. Owen George",Male,18,0,0,2223,8.3,,Southampton
836,Yes,First,"Compton, Miss. Sara Rebecca",Female,39,1,1,PC 17756,83.1583,E49,Cherbourg
837,No,Third,"Pasic, Mr. Jakob",Male,21,0,0,315097,8.6625,,Southampton
838,No,Third,"Sirota, Mr. Maurice",Male,,0,0,392092,8.05,,Southampton
839,Yes,Third,"Chip, Mr. Chang",Male,32,0,0,1601,56.4958,,Southampton
840,Yes,First,"Marechal, Mr. Pierre",Male,,0,0,11774,29.7,C47,Cherbourg
841,No,Third,"Alhomaki, Mr. Ilmari Rudolf",Male,20,0,0,SOTON/O2 3101287,7.925,,Southampton
842,No,Second,"Mudd, Mr. Thomas Charles",Male,16,0,0,S.O./P.P. 3,10.5,,Southampton
843,Yes,First,"Serepeca, Miss. Augusta",Female,30,0,0,113798,31,,Cherbourg
844,No,Third,"Lemberopolous, Mr. Peter L",Male,34.5,0,0,2683,6.4375,,Cherbourg
845,No,Third,"Culumovic, Mr. Jeso",Male,17,0,0,315090,8.6625,,Southampton
846,No,Third,"Abbing, Mr. Anthony",Male,42,0,0,C.A. 5547,7.55,,Southampton
847,No,Third,"Sage, Mr. Douglas Bullen",Male,,8,2,CA. 2343,69.55,,Southampton
848,No,Third,"Markoff, Mr. Marin",Male,35,0,0,349213,7.8958,,Cherbourg
849,No,Second,"Harper, Rev. John",Male,28,0,1,248727,33,,Southampton
850,Yes,First,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",Female,,1,0,17453,89.1042,C92,Cherbourg
851,No,Third,"Andersson, Master. Sigvard Harald Elias",Male,4,4,2,347082,31.275,,Southampton
852,No,Third,"Svensson, Mr. Johan",Male,74,0,0,347060,7.775,,Southampton
853,No,Third,"Boulos, Miss. Nourelain",Female,9,1,1,2678,15.2458,,Cherbourg
854,Yes,First,"Lines, Miss. Mary Conover",Female,16,0,1,PC 17592,39.4,D28,Southampton
855,No,Second,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",Female,44,1,0,244252,26,,Southampton
856,Yes,Third,"Aks, Mrs. Sam (Leah Rosen)",Female,18,0,1,392091,9.35,,Southampton
857,Yes,First,"Wick, Mrs. George Dennick (Mary Hitchcock)",Female,45,1,1,36928,164.8667,,Southampton
858,Yes,First,"Daly, Mr. Peter Denis ",Male,51,0,0,113055,26.55,E17,Southampton
859,Yes,Third,"Baclini, Mrs. Solomon (Latifa Qurban)",Female,24,0,3,2666,19.2583,,Cherbourg
860,No,Third,"Razi, Mr. Raihed",Male,,0,0,2629,7.2292,,Cherbourg
861,No,Third,"Hansen, Mr. Claus Peter",Male,41,2,0,350026,14.1083,,Southampton
862,No,Second,"Giles, Mr. Frederick Edward",Male,21,1,0,28134,11.5,,Southampton
863,Yes,First,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",Female,48,0,0,17466,25.9292,D17,Southampton
864,No,Third,"Sage, Miss. Dorothy Edith ""Dolly""",Female,,8,2,CA. 2343,69.55,,Southampton
865,No,Second,"Gill, Mr. John William",Male,24,0,0,233866,13,,Southampton
866,Yes,Second,"Bystrom, Mrs. (Karolina)",Female,42,0,0,236852,13,,Southampton
867,Yes,Second,"Duran y More, Miss. Asuncion",Female,27,1,0,SC/PARIS 2149,13.8583,,Cherbourg
868,No,First,"Roebling, Mr. Washington Augustus II",Male,31,0,0,PC 17590,50.4958,A24,Southampton
869,No,Third,"van Melkebeke, Mr. Philemon",Male,,0,0,345777,9.5,,Southampton
870,Yes,Third,"Johnson, Master. Harold Theodor",Male,4,1,1,347742,11.1333,,Southampton
871,No,Third,"Balkic, Mr. Cerin",Male,26,0,0,349248,7.8958,,Southampton
872,Yes,First,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",Female,47,1,1,11751,52.5542,D35,Southampton
873,No,First,"Carlsson, Mr. Frans Olof",Male,33,0,0,695,5,B51 B53 B55,Southampton
874,No,Third,"Vander Cruyssen, Mr. Victor",Male,47,0,0,345765,9,,Southampton
875,Yes,Second,"Abelson, Mrs. Samuel (Hannah Wizosky)",Female,28,1,0,P/PP 3381,24,,Cherbourg
876,Yes,Third,"Najib, Miss. Adele Kiamie ""Jane""",Female,15,0,0,2667,7.225,,Cherbourg
877,No,Third,"Gustafsson, Mr. Alfred Ossian",Male,20,0,0,7534,9.8458,,Southampton
878,No,Third,"Petroff, Mr. Nedelio",Male,19,0,0,349212,7.8958,,Southampton
879,No,Third,"Laleff, Mr. Kristo",Male,,0,0,349217,7.8958,,Southampton
880,Yes,First,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",Female,56,0,1,11767,83.1583,C50,Cherbourg
881,Yes,Second,"Shelley, Mrs. William (Imanita Parrish Hall)",Female,25,0,1,230433,26,,Southampton
882,No,Third,"Markun, Mr. Johann",Male,33,0,0,349257,7.8958,,Southampton
883,No,Third,"Dahlberg, Miss. Gerda Ulrika",Female,22,0,0,7552,10.5167,,Southampton
884,No,Second,"Banfield, Mr. Frederick James",Male,28,0,0,C.A./SOTON 34068,10.5,,Southampton
885,No,Third,"Sutehall, Mr. Henry Jr",Male,25,0,0,SOTON/OQ 392076,7.05,,Southampton
886,No,Third,"Rice, Mrs. William (Margaret Norton)",Female,39,0,5,382652,29.125,,Queenstown
887,No,Second,"Montvila, Rev. Juozas",Male,27,0,0,211536,13,,Southampton
888,Yes,First,"Graham, Miss. Margaret Edith",Female,19,0,0,112053,30,B42,Southampton
889,No,Third,"Johnston, Miss. Catherine Helen ""Carrie""",Female,,1,2,W./C. 6607,23.45,,Southampton
890,Yes,First,"Behr, Mr. Karl Howell",Male,26,0,0,111369,30,C148,Cherbourg
891,No,Third,"Dooley, Mr. Patrick",Male,32,0,0,370376,7.75,,Queenstown
892,,Third,"Kelly, Mr. James",Male,34.5,0,0,330911,7.8292,,Queenstown
893,,Third,"Wilkes, Mrs. James (Ellen Needs)",Female,47,1,0,363272,7,,Southampton
894,,Second,"Myles, Mr. Thomas Francis",Male,62,0,0,240276,9.6875,,Queenstown
895,,Third,"Wirz, Mr. Albert",Male,27,0,0,315154,8.6625,,Southampton
896,,Third,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",Female,22,1,1,3101298,12.2875,,Southampton
897,,Third,"Svensson, Mr. Johan Cervin",Male,14,0,0,7538,9.225,,Southampton
898,,Third,"Connolly, Miss. Kate",Female,30,0,0,330972,7.6292,,Queenstown
899,,Second,"Caldwell, Mr. Albert Francis",Male,26,1,1,248738,29,,Southampton
900,,Third,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",Female,18,0,0,2657,7.2292,,Cherbourg
901,,Third,"Davies, Mr. John Samuel",Male,21,2,0,A/4 48871,24.15,,Southampton
902,,Third,"Ilieff, Mr. Ylio",Male,,0,0,349220,7.8958,,Southampton
903,,First,"Jones, Mr. Charles Cresson",Male,46,0,0,694,26,,Southampton
904,,First,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",Female,23,1,0,21228,82.2667,B45,Southampton
905,,Second,"Howard, Mr. Benjamin",Male,63,1,0,24065,26,,Southampton
906,,First,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",Female,47,1,0,W.E.P. 5734,61.175,E31,Southampton
907,,Second,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",Female,24,1,0,SC/PARIS 2167,27.7208,,Cherbourg
908,,Second,"Keane, Mr. Daniel",Male,35,0,0,233734,12.35,,Queenstown
909,,Third,"Assaf, Mr. Gerios",Male,21,0,0,2692,7.225,,Cherbourg
910,,Third,"Ilmakangas, Miss. Ida Livija",Female,27,1,0,STON/O2. 3101270,7.925,,Southampton
911,,Third,"Assaf Khalil, Mrs. Mariana (Miriam"")""",Female,45,0,0,2696,7.225,,Cherbourg
912,,First,"Rothschild, Mr. Martin",Male,55,1,0,PC 17603,59.4,,Cherbourg
913,,Third,"Olsen, Master. Artur Karl",Male,9,0,1,C 17368,3.1708,,Southampton
914,,First,"Flegenheim, Mrs. Alfred (Antoinette)",Female,,0,0,PC 17598,31.6833,,Southampton
915,,First,"Williams, Mr. Richard Norris II",Male,21,0,1,PC 17597,61.3792,,Cherbourg
916,,First,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",Female,48,1,3,PC 17608,262.375,B57 B59 B63 B66,Cherbourg
917,,Third,"Robins, Mr. Alexander A",Male,50,1,0,A/5. 3337,14.5,,Southampton
918,,First,"Ostby, Miss. Helene Ragnhild",Female,22,0,1,113509,61.9792,B36,Cherbourg
919,,Third,"Daher, Mr. Shedid",Male,22.5,0,0,2698,7.225,,Cherbourg
920,,First,"Brady, Mr. John Bertram",Male,41,0,0,113054,30.5,A21,Southampton
921,,Third,"Samaan, Mr. Elias",Male,,2,0,2662,21.6792,,Cherbourg
922,,Second,"Louch, Mr. Charles Alexander",Male,50,1,0,SC/AH 3085,26,,Southampton
923,,Second,"Jefferys, Mr. Clifford Thomas",Male,24,2,0,C.A. 31029,31.5,,Southampton
924,,Third,"Dean, Mrs. Bertram (Eva Georgetta Light)",Female,33,1,2,C.A. 2315,20.575,,Southampton
925,,Third,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",Female,,1,2,W./C. 6607,23.45,,Southampton
926,,First,"Mock, Mr. Philipp Edmund",Male,30,1,0,13236,57.75,C78,Cherbourg
927,,Third,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",Male,18.5,0,0,2682,7.2292,,Cherbourg
928,,Third,"Roth, Miss. Sarah A",Female,,0,0,342712,8.05,,Southampton
929,,Third,"Cacic, Miss. Manda",Female,21,0,0,315087,8.6625,,Southampton
930,,Third,"Sap, Mr. Julius",Male,25,0,0,345768,9.5,,Southampton
931,,Third,"Hee, Mr. Ling",Male,,0,0,1601,56.4958,,Southampton
932,,Third,"Karun, Mr. Franz",Male,39,0,1,349256,13.4167,,Cherbourg
933,,First,"Franklin, Mr. Thomas Parham",Male,,0,0,113778,26.55,D34,Southampton
934,,Third,"Goldsmith, Mr. Nathan",Male,41,0,0,SOTON/O.Q. 3101263,7.85,,Southampton
935,,Second,"Corbett, Mrs. Walter H (Irene Colvin)",Female,30,0,0,237249,13,,Southampton
936,,First,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",Female,45,1,0,11753,52.5542,D19,Southampton
937,,Third,"Peltomaki, Mr. Nikolai Johannes",Male,25,0,0,STON/O 2. 3101291,7.925,,Southampton
938,,First,"Chevre, Mr. Paul Romaine",Male,45,0,0,PC 17594,29.7,A9,Cherbourg
939,,Third,"Shaughnessy, Mr. Patrick",Male,,0,0,370374,7.75,,Queenstown
940,,First,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",Female,60,0,0,11813,76.2917,D15,Cherbourg
941,,Third,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",Female,36,0,2,C.A. 37671,15.9,,Southampton
942,,First,"Smith, Mr. Lucien Philip",Male,24,1,0,13695,60,C31,Southampton
943,,Second,"Pulbaum, Mr. Franz",Male,27,0,0,SC/PARIS 2168,15.0333,,Cherbourg
944,,Second,"Hocking, Miss. Ellen Nellie""""",Female,20,2,1,29105,23,,Southampton
945,,First,"Fortune, Miss. Ethel Flora",Female,28,3,2,19950,263,C23 C25 C27,Southampton
946,,Second,"Mangiavacchi, Mr. Serafino Emilio",Male,,0,0,SC/A.3 2861,15.5792,,Cherbourg
947,,Third,"Rice, Master. Albert",Male,10,4,1,382652,29.125,,Queenstown
948,,Third,"Cor, Mr. Bartol",Male,35,0,0,349230,7.8958,,Southampton
949,,Third,"Abelseth, Mr. Olaus Jorgensen",Male,25,0,0,348122,7.65,F G63,Southampton
950,,Third,"Davison, Mr. Thomas Henry",Male,,1,0,386525,16.1,,Southampton
951,,First,"Chaudanson, Miss. Victorine",Female,36,0,0,PC 17608,262.375,B61,Cherbourg
952,,Third,"Dika, Mr. Mirko",Male,17,0,0,349232,7.8958,,Southampton
953,,Second,"McCrae, Mr. Arthur Gordon",Male,32,0,0,237216,13.5,,Southampton
954,,Third,"Bjorklund, Mr. Ernst Herbert",Male,18,0,0,347090,7.75,,Southampton
955,,Third,"Bradley, Miss. Bridget Delia",Female,22,0,0,334914,7.725,,Queenstown
956,,First,"Ryerson, Master. John Borie",Male,13,2,2,PC 17608,262.375,B57 B59 B63 B66,Cherbourg
957,,Second,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",Female,,0,0,F.C.C. 13534,21,,Southampton
958,,Third,"Burns, Miss. Mary Delia",Female,18,0,0,330963,7.8792,,Queenstown
959,,First,"Moore, Mr. Clarence Bloomfield",Male,47,0,0,113796,42.4,,Southampton
960,,First,"Tucker, Mr. Gilbert Milligan Jr",Male,31,0,0,2543,28.5375,C53,Cherbourg
961,,First,"Fortune, Mrs. Mark (Mary McDougald)",Female,60,1,4,19950,263,C23 C25 C27,Southampton
962,,Third,"Mulvihill, Miss. Bertha E",Female,24,0,0,382653,7.75,,Queenstown
963,,Third,"Minkoff, Mr. Lazar",Male,21,0,0,349211,7.8958,,Southampton
964,,Third,"Nieminen, Miss. Manta Josefina",Female,29,0,0,3101297,7.925,,Southampton
965,,First,"Ovies y Rodriguez, Mr. Servando",Male,28.5,0,0,PC 17562,27.7208,D43,Cherbourg
966,,First,"Geiger, Miss. Amalie",Female,35,0,0,113503,211.5,C130,Cherbourg
967,,First,"Keeping, Mr. Edwin",Male,32.5,0,0,113503,211.5,C132,Cherbourg
968,,Third,"Miles, Mr. Frank",Male,,0,0,359306,8.05,,Southampton
969,,First,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",Female,55,2,0,11770,25.7,C101,Southampton
970,,Second,"Aldworth, Mr. Charles Augustus",Male,30,0,0,248744,13,,Southampton
971,,Third,"Doyle, Miss. Elizabeth",Female,24,0,0,368702,7.75,,Queenstown
972,,Third,"Boulos, Master. Akar",Male,6,1,1,2678,15.2458,,Cherbourg
973,,First,"Straus, Mr. Isidor",Male,67,1,0,PC 17483,221.7792,C55 C57,Southampton
974,,First,"Case, Mr. Howard Brown",Male,49,0,0,19924,26,,Southampton
975,,Third,"Demetri, Mr. Marinko",Male,,0,0,349238,7.8958,,Southampton
976,,Second,"Lamb, Mr. John Joseph",Male,,0,0,240261,10.7083,,Queenstown
977,,Third,"Khalil, Mr. Betros",Male,,1,0,2660,14.4542,,Cherbourg
978,,Third,"Barry, Miss. Julia",Female,27,0,0,330844,7.8792,,Queenstown
979,,Third,"Badman, Miss. Emily Louisa",Female,18,0,0,A/4 31416,8.05,,Southampton
980,,Third,"O'Donoghue, Ms. Bridget",Female,,0,0,364856,7.75,,Queenstown
981,,Second,"Wells, Master. Ralph Lester",Male,2,1,1,29103,23,,Southampton
982,,Third,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",Female,22,1,0,347072,13.9,,Southampton
983,,Third,"Pedersen, Mr. Olaf",Male,,0,0,345498,7.775,,Southampton
984,,First,"Davidson, Mrs. Thornton (Orian Hays)",Female,27,1,2,F.C. 12750,52,B71,Southampton
985,,Third,"Guest, Mr. Robert",Male,,0,0,376563,8.05,,Southampton
986,,First,"Birnbaum, Mr. Jakob",Male,25,0,0,13905,26,,Cherbourg
987,,Third,"Tenglin, Mr. Gunnar Isidor",Male,25,0,0,350033,7.7958,,Southampton
988,,First,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",Female,76,1,0,19877,78.85,C46,Southampton
989,,Third,"Makinen, Mr. Kalle Edvard",Male,29,0,0,STON/O 2. 3101268,7.925,,Southampton
990,,Third,"Braf, Miss. Elin Ester Maria",Female,20,0,0,347471,7.8542,,Southampton
991,,Third,"Nancarrow, Mr. William Henry",Male,33,0,0,A./5. 3338,8.05,,Southampton
992,,First,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",Female,43,1,0,11778,55.4417,C116,Cherbourg
993,,Second,"Weisz, Mr. Leopold",Male,27,1,0,228414,26,,Southampton
994,,Third,"Foley, Mr. William",Male,,0,0,365235,7.75,,Queenstown
995,,Third,"Johansson Palmquist, Mr. Oskar Leander",Male,26,0,0,347070,7.775,,Southampton
996,,Third,"Thomas, Mrs. Alexander (Thamine Thelma"")""",Female,16,1,1,2625,8.5167,,Cherbourg
997,,Third,"Holthen, Mr. Johan Martin",Male,28,0,0,C 4001,22.525,,Southampton
998,,Third,"Buckley, Mr. Daniel",Male,21,0,0,330920,7.8208,,Queenstown
999,,Third,"Ryan, Mr. Edward",Male,,0,0,383162,7.75,,Queenstown
1000,,Third,"Willer, Mr. Aaron (Abi Weller"")""",Male,,0,0,3410,8.7125,,Southampton
1001,,Second,"Swane, Mr. George",Male,18.5,0,0,248734,13,F,Southampton
1002,,Second,"Stanton, Mr. Samuel Ward",Male,41,0,0,237734,15.0458,,Cherbourg
1003,,Third,"Shine, Miss. Ellen Natalia",Female,,0,0,330968,7.7792,,Queenstown
1004,,First,"Evans, Miss. Edith Corse",Female,36,0,0,PC 17531,31.6792,A29,Cherbourg
1005,,Third,"Buckley, Miss. Katherine",Female,18.5,0,0,329944,7.2833,,Queenstown
1006,,First,"Straus, Mrs. Isidor (Rosalie Ida Blun)",Female,63,1,0,PC 17483,221.7792,C55 C57,Southampton
1007,,Third,"Chronopoulos, Mr. Demetrios",Male,18,1,0,2680,14.4542,,Cherbourg
1008,,Third,"Thomas, Mr. John",Male,,0,0,2681,6.4375,,Cherbourg
1009,,Third,"Sandstrom, Miss. Beatrice Irene",Female,1,1,1,PP 9549,16.7,G6,Southampton
1010,,First,"Beattie, Mr. Thomson",Male,36,0,0,13050,75.2417,C6,Cherbourg
1011,,Second,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",Female,29,1,0,SC/AH 29037,26,,Southampton
1012,,Second,"Watt, Miss. Bertha J",Female,12,0,0,C.A. 33595,15.75,,Southampton
1013,,Third,"Kiernan, Mr. John",Male,,1,0,367227,7.75,,Queenstown
1014,,First,"Schabert, Mrs. Paul (Emma Mock)",Female,35,1,0,13236,57.75,C28,Cherbourg
1015,,Third,"Carver, Mr. Alfred John",Male,28,0,0,392095,7.25,,Southampton
1016,,Third,"Kennedy, Mr. John",Male,,0,0,368783,7.75,,Queenstown
1017,,Third,"Cribb, Miss. Laura Alice",Female,17,0,1,371362,16.1,,Southampton
1018,,Third,"Brobeck, Mr. Karl Rudolf",Male,22,0,0,350045,7.7958,,Southampton
1019,,Third,"McCoy, Miss. Alicia",Female,,2,0,367226,23.25,,Queenstown
1020,,Second,"Bowenur, Mr. Solomon",Male,42,0,0,211535,13,,Southampton
1021,,Third,"Petersen, Mr. Marius",Male,24,0,0,342441,8.05,,Southampton
1022,,Third,"Spinner, Mr. Henry John",Male,32,0,0,STON/OQ. 369943,8.05,,Southampton
1023,,First,"Gracie, Col. Archibald IV",Male,53,0,0,113780,28.5,C51,Cherbourg
1024,,Third,"Lefebre, Mrs. Frank (Frances)",Female,,0,4,4133,25.4667,,Southampton
1025,,Third,"Thomas, Mr. Charles P",Male,,1,0,2621,6.4375,,Cherbourg
1026,,Third,"Dintcheff, Mr. Valtcho",Male,43,0,0,349226,7.8958,,Southampton
1027,,Third,"Carlsson, Mr. Carl Robert",Male,24,0,0,350409,7.8542,,Southampton
1028,,Third,"Zakarian, Mr. Mapriededer",Male,26.5,0,0,2656,7.225,,Cherbourg
1029,,Second,"Schmidt, Mr. August",Male,26,0,0,248659,13,,Southampton
1030,,Third,"Drapkin, Miss. Jennie",Female,23,0,0,SOTON/OQ 392083,8.05,,Southampton
1031,,Third,"Goodwin, Mr. Charles Frederick",Male,40,1,6,CA 2144,46.9,,Southampton
1032,,Third,"Goodwin, Miss. Jessie Allis",Female,10,5,2,CA 2144,46.9,,Southampton
1033,,First,"Daniels, Miss. Sarah",Female,33,0,0,113781,151.55,,Southampton
1034,,First,"Ryerson, Mr. Arthur Larned",Male,61,1,3,PC 17608,262.375,B57 B59 B63 B66,Cherbourg
1035,,Second,"Beauchamp, Mr. Henry James",Male,28,0,0,244358,26,,Southampton
1036,,First,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",Male,42,0,0,17475,26.55,,Southampton
1037,,Third,"Vander Planke, Mr. Julius",Male,31,3,0,345763,18,,Southampton
1038,,First,"Hilliard, Mr. Herbert Henry",Male,,0,0,17463,51.8625,E46,Southampton
1039,,Third,"Davies, Mr. Evan",Male,22,0,0,SC/A4 23568,8.05,,Southampton
1040,,First,"Crafton, Mr. John Bertram",Male,,0,0,113791,26.55,,Southampton
1041,,Second,"Lahtinen, Rev. William",Male,30,1,1,250651,26,,Southampton
1042,,First,"Earnshaw, Mrs. Boulton (Olive Potter)",Female,23,0,1,11767,83.1583,C54,Cherbourg
1043,,Third,"Matinoff, Mr. Nicola",Male,,0,0,349255,7.8958,,Cherbourg
1044,,Third,"Storey, Mr. Thomas",Male,60.5,0,0,3701,,,Southampton
1045,,Third,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",Female,36,0,2,350405,12.1833,,Southampton
1046,,Third,"Asplund, Master. Filip Oscar",Male,13,4,2,347077,31.3875,,Southampton
1047,,Third,"Duquemin, Mr. Joseph",Male,24,0,0,S.O./P.P. 752,7.55,,Southampton
1048,,First,"Bird, Miss. Ellen",Female,29,0,0,PC 17483,221.7792,C97,Southampton
1049,,Third,"Lundin, Miss. Olga Elida",Female,23,0,0,347469,7.8542,,Southampton
1050,,First,"Borebank, Mr. John James",Male,42,0,0,110489,26.55,D22,Southampton
1051,,Third,"Peacock, Mrs. Benjamin (Edith Nile)",Female,26,0,2,SOTON/O.Q. 3101315,13.775,,Southampton
1052,,Third,"Smyth, Miss. Julia",Female,,0,0,335432,7.7333,,Queenstown
1053,,Third,"Touma, Master. Georges Youssef",Male,7,1,1,2650,15.2458,,Cherbourg
1054,,Second,"Wright, Miss. Marion",Female,26,0,0,220844,13.5,,Southampton
1055,,Third,"Pearce, Mr. Ernest",Male,,0,0,343271,7,,Southampton
1056,,Second,"Peruschitz, Rev. Joseph Maria",Male,41,0,0,237393,13,,Southampton
1057,,Third,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",Female,26,1,1,315153,22.025,,Southampton
1058,,First,"Brandeis, Mr. Emil",Male,48,0,0,PC 17591,50.4958,B10,Cherbourg
1059,,Third,"Ford, Mr. Edward Watson",Male,18,2,2,W./C. 6608,34.375,,Southampton
1060,,First,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",Female,,0,0,17770,27.7208,,Cherbourg
1061,,Third,"Hellstrom, Miss. Hilda Maria",Female,22,0,0,7548,8.9625,,Southampton
1062,,Third,"Lithman, Mr. Simon",Male,,0,0,S.O./P.P. 251,7.55,,Southampton
1063,,Third,"Zakarian, Mr. Ortin",Male,27,0,0,2670,7.225,,Cherbourg
1064,,Third,"Dyker, Mr. Adolf Fredrik",Male,23,1,0,347072,13.9,,Southampton
1065,,Third,"Torfa, Mr. Assad",Male,,0,0,2673,7.2292,,Cherbourg
1066,,Third,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",Male,40,1,5,347077,31.3875,,Southampton
1067,,Second,"Brown, Miss. Edith Eileen",Female,15,0,2,29750,39,,Southampton
1068,,Second,"Sincock, Miss. Maude",Female,20,0,0,C.A. 33112,36.75,,Southampton
1069,,First,"Stengel, Mr. Charles Emil Henry",Male,54,1,0,11778,55.4417,C116,Cherbourg
1070,,Second,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",Female,36,0,3,230136,39,F4,Southampton
1071,,First,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",Female,64,0,2,PC 17756,83.1583,E45,Cherbourg
1072,,Second,"McCrie, Mr. James Matthew",Male,30,0,0,233478,13,,Southampton
1073,,First,"Compton, Mr. Alexander Taylor Jr",Male,37,1,1,PC 17756,83.1583,E52,Cherbourg
1074,,First,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",Female,18,1,0,113773,53.1,D30,Southampton
1075,,Third,"Lane, Mr. Patrick",Male,,0,0,7935,7.75,,Queenstown
1076,,First,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",Female,27,1,1,PC 17558,247.5208,B58 B60,Cherbourg
1077,,Second,"Maybery, Mr. Frank Hubert",Male,40,0,0,239059,16,,Southampton
1078,,Second,"Phillips, Miss. Alice Frances Louisa",Female,21,0,1,S.O./P.P. 2,21,,Southampton
1079,,Third,"Davies, Mr. Joseph",Male,17,2,0,A/4 48873,8.05,,Southampton
1080,,Third,"Sage, Miss. Ada",Female,,8,2,CA. 2343,69.55,,Southampton
1081,,Second,"Veal, Mr. James",Male,40,0,0,28221,13,,Southampton
1082,,Second,"Angle, Mr. William A",Male,34,1,0,226875,26,,Southampton
1083,,First,"Salomon, Mr. Abraham L",Male,,0,0,111163,26,,Southampton
1084,,Third,"van Billiard, Master. Walter John",Male,11.5,1,1,A/5. 851,14.5,,Southampton
1085,,Second,"Lingane, Mr. John",Male,61,0,0,235509,12.35,,Queenstown
1086,,Second,"Drew, Master. Marshall Brines",Male,8,0,2,28220,32.5,,Southampton
1087,,Third,"Karlsson, Mr. Julius Konrad Eugen",Male,33,0,0,347465,7.8542,,Southampton
1088,,First,"Spedden, Master. Robert Douglas",Male,6,0,2,16966,134.5,E34,Cherbourg
1089,,Third,"Nilsson, Miss. Berta Olivia",Female,18,0,0,347066,7.775,,Southampton
1090,,Second,"Baimbrigge, Mr. Charles Robert",Male,23,0,0,C.A. 31030,10.5,,Southampton
1091,,Third,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",Female,,0,0,65305,8.1125,,Southampton
1092,,Third,"Murphy, Miss. Nora",Female,,0,0,36568,15.5,,Queenstown
1093,,Third,"Danbom, Master. Gilbert Sigvard Emanuel",Male,0.33,0,2,347080,14.4,,Southampton
1094,,First,"Astor, Col. John Jacob",Male,47,1,0,PC 17757,227.525,C62 C64,Cherbourg
1095,,Second,"Quick, Miss. Winifred Vera",Female,8,1,1,26360,26,,Southampton
1096,,Second,"Andrew, Mr. Frank Thomas",Male,25,0,0,C.A. 34050,10.5,,Southampton
1097,,First,"Omont, Mr. Alfred Fernand",Male,,0,0,F.C. 12998,25.7417,,Cherbourg
1098,,Third,"McGowan, Miss. Katherine",Female,35,0,0,9232,7.75,,Queenstown
1099,,Second,"Collett, Mr. Sidney C Stuart",Male,24,0,0,28034,10.5,,Southampton
1100,,First,"Rosenbaum, Miss. Edith Louise",Female,33,0,0,PC 17613,27.7208,A11,Cherbourg
1101,,Third,"Delalic, Mr. Redjo",Male,25,0,0,349250,7.8958,,Southampton
1102,,Third,"Andersen, Mr. Albert Karvin",Male,32,0,0,C 4001,22.525,,Southampton
